-- ending hand #243 --,2021-06-16T06:33:08.424Z,162382518842502
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T05:48:58.719Z,162382253872000
"""RNJesus @ LAdUfqO339"" posts a big blind of 20",2021-06-16T05:48:56.852Z,162382253685309
"""Ram Don @ sHhz7d4M9F"" posts a small blind of 10",2021-06-16T05:48:56.852Z,162382253685308
"Your hand is 4C, JS",2021-06-16T05:48:56.852Z,162382253685306
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (851) | #2 ""Rav @ XpMi8-Ib-h"" (2731) | #3 ""Ram Don @ sHhz7d4M9F"" (1390) | #4 ""RNJesus @ LAdUfqO339"" (2769) | #9 ""rngrigged @ IWVZBAadXR"" (4259) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1000)",2021-06-16T05:48:56.852Z,162382253685301
"-- starting hand #178  (No Limit Texas Hold'em) (dealer: ""Rav @ XpMi8-Ib-h"") --",2021-06-16T05:48:56.852Z,162382253685300
-- ending hand #177 --,2021-06-16T05:48:50.830Z,162382253083102
"""Rav @ XpMi8-Ib-h"" collected 1972 from pot with Flush, As High (combination: AS, QS, JS, 7S, 4S)",2021-06-16T05:48:50.830Z,162382253083101
"""Rav @ XpMi8-Ib-h"" shows a QS, AC.",2021-06-16T05:48:50.830Z,162382253083100
"""rngrigged @ IWVZBAadXR"" calls 726",2021-06-16T05:48:50.020Z,162382253002200
"""Rav @ XpMi8-Ib-h"" bets 726",2021-06-16T05:48:48.165Z,162382252816600
"River: JS, 7S, 4S, JD [AS]",2021-06-16T05:48:42.988Z,162382252299200
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:48:42.177Z,162382252217900
"""Rav @ XpMi8-Ib-h"" checks",2021-06-16T05:48:38.194Z,162382251819500
"Turn: JS, 7S, 4S [JD]",2021-06-16T05:48:35.643Z,162382251564600
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:48:34.838Z,162382251483800
"""rngrigged @ IWVZBAadXR"" calls 100",2021-06-16T05:48:27.271Z,162382250727200
"""Rav @ XpMi8-Ib-h"" bets 100",2021-06-16T05:48:25.747Z,162382250574800
"Flop:  [JS, 7S, 4S]",2021-06-16T05:48:20.087Z,162382250008800
"""rngrigged @ IWVZBAadXR"" calls 100",2021-06-16T05:48:19.282Z,162382249928200
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:48:16.828Z,162382249682900
"""Rav @ XpMi8-Ib-h"" calls 100",2021-06-16T05:48:15.979Z,162382249597900
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:48:13.865Z,162382249386500
"""Yash Ivey @ B9MwW3SFN6"" raises to 100",2021-06-16T05:48:13.003Z,162382249300600
"""rngrigged @ IWVZBAadXR"" raises to 60",2021-06-16T05:48:09.158Z,162382248915800
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T05:48:05.727Z,162382248572800
"""Ram Don @ sHhz7d4M9F"" posts a big blind of 20",2021-06-16T05:47:53.602Z,162382247360309
"""Rav @ XpMi8-Ib-h"" posts a small blind of 10",2021-06-16T05:47:53.602Z,162382247360308
"Your hand is 8H, 9S",2021-06-16T05:47:53.602Z,162382247360306
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (851) | #2 ""Rav @ XpMi8-Ib-h"" (1685) | #3 ""Ram Don @ sHhz7d4M9F"" (1410) | #4 ""RNJesus @ LAdUfqO339"" (2769) | #9 ""rngrigged @ IWVZBAadXR"" (5185) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1100)",2021-06-16T05:47:53.602Z,162382247360301
"-- starting hand #177  (No Limit Texas Hold'em) (dealer: ""Ishaan @ N-9BbwfWRH"") --",2021-06-16T05:47:53.602Z,162382247360300
-- ending hand #176 --,2021-06-16T05:47:50.694Z,162382247069402
"""RNJesus @ LAdUfqO339"" collected 950 from pot",2021-06-16T05:47:50.694Z,162382247069401
"Uncalled bet of 1819 returned to ""RNJesus @ LAdUfqO339""",2021-06-16T05:47:50.694Z,162382247069400
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T05:47:49.886Z,162382246988700
"""RNJesus @ LAdUfqO339"" bets 1819 and go all in",2021-06-16T05:47:33.118Z,162382245311800
"Turn: 10H, 9C, 7S [8D]",2021-06-16T05:47:30.435Z,162382245043700
"""RNJesus @ LAdUfqO339"" calls 250",2021-06-16T05:47:29.628Z,162382244962900
"""rngrigged @ IWVZBAadXR"" raises to 250",2021-06-16T05:47:23.223Z,162382244322300
"""RNJesus @ LAdUfqO339"" bets 125",2021-06-16T05:47:20.391Z,162382244039200
"Flop:  [10H, 9C, 7S]",2021-06-16T05:47:14.635Z,162382243463600
"""RNJesus @ LAdUfqO339"" calls 180",2021-06-16T05:47:13.828Z,162382243382800
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:46:59.858Z,162382241985800
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T05:46:50.050Z,162382241005100
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:46:47.485Z,162382240748800
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:46:46.651Z,162382240665100
"""rngrigged @ IWVZBAadXR"" raises to 180",2021-06-16T05:46:45.723Z,162382240572400
"""RNJesus @ LAdUfqO339"" calls 60",2021-06-16T05:46:41.290Z,162382240129100
"""Ram Don @ sHhz7d4M9F"" raises to 60",2021-06-16T05:46:39.192Z,162382239919400
"""Rav @ XpMi8-Ib-h"" posts a big blind of 20",2021-06-16T05:46:19.110Z,162382237911109
"""Ishaan @ N-9BbwfWRH"" posts a small blind of 10",2021-06-16T05:46:19.110Z,162382237911108
"Your hand is QC, QH",2021-06-16T05:46:19.110Z,162382237911106
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (861) | #2 ""Rav @ XpMi8-Ib-h"" (1705) | #3 ""Ram Don @ sHhz7d4M9F"" (1470) | #4 ""RNJesus @ LAdUfqO339"" (2249) | #9 ""rngrigged @ IWVZBAadXR"" (5615) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1100)",2021-06-16T05:46:19.110Z,162382237911101
"-- starting hand #176  (No Limit Texas Hold'em) (dealer: ""Yash Ivey @ B9MwW3SFN6"") --",2021-06-16T05:46:19.110Z,162382237911100
"""Ram Don @ sHhz7d4M9F"" shows a KS, QD.",2021-06-16T05:46:17.654Z,162382237765500
-- ending hand #175 --,2021-06-16T05:46:15.505Z,162382237550602
"""rngrigged @ IWVZBAadXR"" collected 250 from pot",2021-06-16T05:46:15.505Z,162382237550601
"Uncalled bet of 100 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T05:46:15.505Z,162382237550600
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:46:14.701Z,162382237470100
"""rngrigged @ IWVZBAadXR"" bets 100",2021-06-16T05:46:02.371Z,162382236237200
"""Ram Don @ sHhz7d4M9F"" checks",2021-06-16T05:45:56.571Z,162382235657100
"Flop:  [5C, 9C, 4C]",2021-06-16T05:45:49.808Z,162382234980900
"""Ram Don @ sHhz7d4M9F"" calls 100",2021-06-16T05:45:49.005Z,162382234900600
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T05:45:43.389Z,162382234339000
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:45:42.534Z,162382234253500
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:45:41.677Z,162382234167800
"""rngrigged @ IWVZBAadXR"" raises to 100",2021-06-16T05:45:38.934Z,162382233893500
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T05:45:35.847Z,162382233584800
"""Ram Don @ sHhz7d4M9F"" raises to 60",2021-06-16T05:45:34.759Z,162382233476100
"""Rav @ XpMi8-Ib-h"" calls 20",2021-06-16T05:45:28.809Z,162382232880900
"""Ishaan @ N-9BbwfWRH"" posts a big blind of 20",2021-06-16T05:45:21.425Z,162382232142609
"""Yash Ivey @ B9MwW3SFN6"" posts a small blind of 10",2021-06-16T05:45:21.425Z,162382232142608
"Your hand is JS, 10C",2021-06-16T05:45:21.425Z,162382232142606
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (881) | #2 ""Rav @ XpMi8-Ib-h"" (1725) | #3 ""Ram Don @ sHhz7d4M9F"" (1570) | #4 ""RNJesus @ LAdUfqO339"" (2249) | #9 ""rngrigged @ IWVZBAadXR"" (5465) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1110)",2021-06-16T05:45:21.425Z,162382232142601
"-- starting hand #175  (No Limit Texas Hold'em) (dealer: ""rngrigged @ IWVZBAadXR"") --",2021-06-16T05:45:21.425Z,162382232142600
"""Ishaan @ N-9BbwfWRH"" shows a 3D, QC.",2021-06-16T05:45:18.272Z,162382231827200
-- ending hand #174 --,2021-06-16T05:45:14.879Z,162382231488104
"""rngrigged @ IWVZBAadXR"" collected 285 from pot with A High (combination: AS, KH, JD, 9S, 6D)",2021-06-16T05:45:14.879Z,162382231488103
"""rngrigged @ IWVZBAadXR"" shows a AS, KH.",2021-06-16T05:45:14.879Z,162382231488102
"""RNJesus @ LAdUfqO339"" collected 285 from pot with A High (combination: AH, KD, JD, 9S, 6D)",2021-06-16T05:45:14.879Z,162382231488101
"""RNJesus @ LAdUfqO339"" shows a AH, KD.",2021-06-16T05:45:14.879Z,162382231488100
"""RNJesus @ LAdUfqO339"" checks",2021-06-16T05:45:14.075Z,162382231407600
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:45:12.971Z,162382231297100
"River: 6D, 2S, 4H, JD [9S]",2021-06-16T05:45:09.033Z,162382230903500
"""RNJesus @ LAdUfqO339"" calls 190",2021-06-16T05:45:08.220Z,162382230822100
"""rngrigged @ IWVZBAadXR"" raises to 190",2021-06-16T05:45:06.688Z,162382230668900
"""RNJesus @ LAdUfqO339"" bets 95",2021-06-16T05:45:00.778Z,162382230077900
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:44:58.185Z,162382229818500
"Turn: 6D, 2S, 4H [JD]",2021-06-16T05:44:56.705Z,162382229670600
"""RNJesus @ LAdUfqO339"" checks",2021-06-16T05:44:55.901Z,162382229590200
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:44:54.644Z,162382229464500
"Flop:  [6D, 2S, 4H]",2021-06-16T05:44:52.983Z,162382229298500
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:44:52.165Z,162382229216500
"""rngrigged @ IWVZBAadXR"" calls 85",2021-06-16T05:44:51.194Z,162382229119500
"""RNJesus @ LAdUfqO339"" raises to 85",2021-06-16T05:44:49.570Z,162382228957000
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:44:44.977Z,162382228497700
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T05:44:41.456Z,162382228145600
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:44:31.814Z,162382227181400
"""Yash Ivey @ B9MwW3SFN6"" posts a big blind of 20",2021-06-16T05:44:23.782Z,162382226378309
"""rngrigged @ IWVZBAadXR"" posts a small blind of 10",2021-06-16T05:44:23.782Z,162382226378308
"Your hand is AS, KH",2021-06-16T05:44:23.782Z,162382226378306
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (881) | #2 ""Rav @ XpMi8-Ib-h"" (1725) | #3 ""Ram Don @ sHhz7d4M9F"" (1570) | #4 ""RNJesus @ LAdUfqO339"" (2239) | #9 ""rngrigged @ IWVZBAadXR"" (5455) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1130)",2021-06-16T05:44:23.782Z,162382226378301
"-- starting hand #174  (No Limit Texas Hold'em) (dealer: ""RNJesus @ LAdUfqO339"") --",2021-06-16T05:44:23.782Z,162382226378300
-- ending hand #173 --,2021-06-16T05:44:20.869Z,162382226087002
"""Rav @ XpMi8-Ib-h"" collected 50 from pot",2021-06-16T05:44:20.869Z,162382226087001
"Uncalled bet of 100 returned to ""Rav @ XpMi8-Ib-h""",2021-06-16T05:44:20.869Z,162382226087000
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T05:44:20.065Z,162382226006500
"""Rav @ XpMi8-Ib-h"" bets 100",2021-06-16T05:44:16.029Z,162382225603000
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:44:13.643Z,162382225364400
"River: 8S, 3H, 6D, 7C [JS]",2021-06-16T05:44:11.924Z,162382225192800
"""Rav @ XpMi8-Ib-h"" checks",2021-06-16T05:44:11.116Z,162382225111600
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:44:09.549Z,162382224955000
"Turn: 8S, 3H, 6D [7C]",2021-06-16T05:44:05.360Z,162382224536300
"""Rav @ XpMi8-Ib-h"" checks",2021-06-16T05:44:04.555Z,162382224455500
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:44:01.946Z,162382224194600
"Flop:  [8S, 3H, 6D]",2021-06-16T05:44:00.128Z,162382224012800
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:43:59.323Z,162382223932400
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T05:43:57.225Z,162382223722600
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:43:54.407Z,162382223440800
"""Rav @ XpMi8-Ib-h"" calls 20",2021-06-16T05:43:53.558Z,162382223355900
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:43:50.198Z,162382223019900
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:43:49.358Z,162382222936200
"""rngrigged @ IWVZBAadXR"" posts a big blind of 20",2021-06-16T05:43:45.211Z,162382222521209
"""RNJesus @ LAdUfqO339"" posts a small blind of 10",2021-06-16T05:43:45.211Z,162382222521208
"Your hand is AD, 9C",2021-06-16T05:43:45.211Z,162382222521206
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (881) | #2 ""Rav @ XpMi8-Ib-h"" (1695) | #3 ""Ram Don @ sHhz7d4M9F"" (1570) | #4 ""RNJesus @ LAdUfqO339"" (2249) | #9 ""rngrigged @ IWVZBAadXR"" (5475) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1130)",2021-06-16T05:43:45.211Z,162382222521201
"-- starting hand #173  (No Limit Texas Hold'em) (dealer: ""Ram Don @ sHhz7d4M9F"") --",2021-06-16T05:43:45.211Z,162382222521200
-- ending hand #172 --,2021-06-16T05:43:42.299Z,162382222230002
"""rngrigged @ IWVZBAadXR"" collected 190 from pot",2021-06-16T05:43:42.299Z,162382222230001
"Uncalled bet of 60 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T05:43:42.299Z,162382222230000
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T05:43:41.494Z,162382222149500
"""rngrigged @ IWVZBAadXR"" bets 60",2021-06-16T05:43:39.183Z,162382221918300
"Flop:  [3H, 8D, 10S]",2021-06-16T05:43:33.691Z,162382221369200
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T05:43:32.884Z,162382221288500
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:43:31.753Z,162382221175400
"""Rav @ XpMi8-Ib-h"" calls 80",2021-06-16T05:43:30.911Z,162382221091100
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:43:28.193Z,162382220819400
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:43:27.356Z,162382220735700
"""rngrigged @ IWVZBAadXR"" raises to 80",2021-06-16T05:43:24.424Z,162382220442400
"""RNJesus @ LAdUfqO339"" posts a big blind of 20",2021-06-16T05:43:20.382Z,162382220038409
"""Ram Don @ sHhz7d4M9F"" posts a small blind of 10",2021-06-16T05:43:20.382Z,162382220038408
"Your hand is QC, QS",2021-06-16T05:43:20.382Z,162382220038406
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (881) | #2 ""Rav @ XpMi8-Ib-h"" (1775) | #3 ""Ram Don @ sHhz7d4M9F"" (1580) | #4 ""RNJesus @ LAdUfqO339"" (2269) | #9 ""rngrigged @ IWVZBAadXR"" (5365) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1130)",2021-06-16T05:43:20.382Z,162382220038401
"-- starting hand #172  (No Limit Texas Hold'em) (dealer: ""Rav @ XpMi8-Ib-h"") --",2021-06-16T05:43:20.382Z,162382220038400
-- ending hand #171 --,2021-06-16T05:43:17.473Z,162382219747302
"""Ishaan @ N-9BbwfWRH"" collected 190 from pot",2021-06-16T05:43:17.473Z,162382219747301
"Uncalled bet of 95 returned to ""Ishaan @ N-9BbwfWRH""",2021-06-16T05:43:17.473Z,162382219747300
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T05:43:16.667Z,162382219666900
"""Ishaan @ N-9BbwfWRH"" bets 95",2021-06-16T05:43:14.220Z,162382219422100
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:43:11.203Z,162382219120300
"Flop:  [JD, 2H, 2S]",2021-06-16T05:43:08.660Z,162382218866000
"""rngrigged @ IWVZBAadXR"" calls 80",2021-06-16T05:43:07.853Z,162382218785400
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:43:04.739Z,162382218474000
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T05:43:03.884Z,162382218388500
"""Ishaan @ N-9BbwfWRH"" raises to 80",2021-06-16T05:43:02.106Z,162382218210600
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:42:44.416Z,162382216441700
"""rngrigged @ IWVZBAadXR"" calls 20",2021-06-16T05:42:43.567Z,162382216356800
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T05:42:34.085Z,162382215408600
"""Ram Don @ sHhz7d4M9F"" posts a big blind of 20",2021-06-16T05:42:32.888Z,162382215288909
"""Rav @ XpMi8-Ib-h"" posts a small blind of 10",2021-06-16T05:42:32.888Z,162382215288908
"Your hand is 6S, KD",2021-06-16T05:42:32.888Z,162382215288906
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (771) | #2 ""Rav @ XpMi8-Ib-h"" (1785) | #3 ""Ram Don @ sHhz7d4M9F"" (1600) | #4 ""RNJesus @ LAdUfqO339"" (2269) | #9 ""rngrigged @ IWVZBAadXR"" (5445) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1130)",2021-06-16T05:42:32.888Z,162382215288901
"-- starting hand #171  (No Limit Texas Hold'em) (dealer: ""Ishaan @ N-9BbwfWRH"") --",2021-06-16T05:42:32.888Z,162382215288900
"""RNJesus @ LAdUfqO339"" shows a QC, AD.",2021-06-16T05:42:30.379Z,162382215038000
"""Rav @ XpMi8-Ib-h"" shows a 7D, AS.",2021-06-16T05:42:29.516Z,162382214951700
"""Ram Don @ sHhz7d4M9F"" shows a QS, AH.",2021-06-16T05:42:29.020Z,162382214902100
-- ending hand #170 --,2021-06-16T05:42:27.863Z,162382214786402
"""rngrigged @ IWVZBAadXR"" collected 700 from pot",2021-06-16T05:42:27.863Z,162382214786401
"Uncalled bet of 350 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T05:42:27.863Z,162382214786400
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T05:42:27.058Z,162382214705900
"""rngrigged @ IWVZBAadXR"" bets 350",2021-06-16T05:42:21.202Z,162382214120300
"""RNJesus @ LAdUfqO339"" checks",2021-06-16T05:42:14.436Z,162382213443700
"Turn: 5C, 4S, 8C [8D]",2021-06-16T05:42:13.414Z,162382213341600
"""RNJesus @ LAdUfqO339"" calls 125",2021-06-16T05:42:12.570Z,162382213257100
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:42:11.449Z,162382213144900
"""rngrigged @ IWVZBAadXR"" bets 125",2021-06-16T05:42:07.778Z,162382212777900
"""RNJesus @ LAdUfqO339"" checks",2021-06-16T05:41:57.795Z,162382211779600
"""Ram Don @ sHhz7d4M9F"" checks",2021-06-16T05:41:56.957Z,162382211695800
"Flop:  [5C, 4S, 8C]",2021-06-16T05:41:53.261Z,162382211326400
"""Ram Don @ sHhz7d4M9F"" calls 140",2021-06-16T05:41:52.456Z,162382211245700
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T05:41:47.907Z,162382210790700
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:41:47.050Z,162382210705100
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:41:41.103Z,162382210110300
"""rngrigged @ IWVZBAadXR"" calls 140",2021-06-16T05:41:38.300Z,162382209830000
"""RNJesus @ LAdUfqO339"" raises to 140",2021-06-16T05:41:23.831Z,162382208383200
"""Ram Don @ sHhz7d4M9F"" raises to 80",2021-06-16T05:41:21.726Z,162382208172700
"""Rav @ XpMi8-Ib-h"" posts a big blind of 20",2021-06-16T05:41:13.231Z,162382207323209
"""Ishaan @ N-9BbwfWRH"" posts a small blind of 10",2021-06-16T05:41:13.231Z,162382207323208
"Your hand is QH, 10D",2021-06-16T05:41:13.231Z,162382207323206
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (781) | #2 ""Rav @ XpMi8-Ib-h"" (1805) | #3 ""Ram Don @ sHhz7d4M9F"" (1740) | #4 ""RNJesus @ LAdUfqO339"" (2534) | #9 ""rngrigged @ IWVZBAadXR"" (5010) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1130)",2021-06-16T05:41:13.231Z,162382207323201
"-- starting hand #170  (No Limit Texas Hold'em) (dealer: ""Yash Ivey @ B9MwW3SFN6"") --",2021-06-16T05:41:13.231Z,162382207323200
-- ending hand #169 --,2021-06-16T05:41:10.316Z,162382207031702
"""RNJesus @ LAdUfqO339"" collected 50 from pot",2021-06-16T05:41:10.316Z,162382207031701
"Uncalled bet of 50 returned to ""RNJesus @ LAdUfqO339""",2021-06-16T05:41:10.316Z,162382207031700
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:41:09.509Z,162382206951000
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:41:06.496Z,162382206649900
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T05:41:03.525Z,162382206352600
"""RNJesus @ LAdUfqO339"" raises to 70",2021-06-16T05:41:02.647Z,162382206264800
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:40:59.294Z,162382205929400
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T05:40:57.654Z,162382205765400
"""Ishaan @ N-9BbwfWRH"" posts a big blind of 20",2021-06-16T05:40:53.764Z,162382205376509
"""Yash Ivey @ B9MwW3SFN6"" posts a small blind of 10",2021-06-16T05:40:53.764Z,162382205376508
"Your hand is 3H, 4S",2021-06-16T05:40:53.764Z,162382205376506
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (801) | #2 ""Rav @ XpMi8-Ib-h"" (1805) | #3 ""Ram Don @ sHhz7d4M9F"" (1740) | #4 ""RNJesus @ LAdUfqO339"" (2504) | #9 ""rngrigged @ IWVZBAadXR"" (5010) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1140)",2021-06-16T05:40:53.764Z,162382205376501
"-- starting hand #169  (No Limit Texas Hold'em) (dealer: ""rngrigged @ IWVZBAadXR"") --",2021-06-16T05:40:53.764Z,162382205376500
"""RNJesus @ LAdUfqO339"" shows a 7H, 8S.",2021-06-16T05:40:52.407Z,162382205240800
-- ending hand #168 --,2021-06-16T05:40:50.131Z,162382205013102
"""rngrigged @ IWVZBAadXR"" collected 140 from pot",2021-06-16T05:40:50.131Z,162382205013101
"Uncalled bet of 140 returned to ""rngrigged @ IWVZBAadXR""",2021-06-16T05:40:50.131Z,162382205013100
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:40:49.324Z,162382204932500
"""rngrigged @ IWVZBAadXR"" bets 140",2021-06-16T05:40:47.299Z,162382204730000
"Turn: 5S, QC, 8H [4S]",2021-06-16T05:40:42.687Z,162382204268800
"""Ram Don @ sHhz7d4M9F"" checks",2021-06-16T05:40:41.883Z,162382204188400
"""rngrigged @ IWVZBAadXR"" checks",2021-06-16T05:40:40.338Z,162382204033800
"Flop:  [5S, QC, 8H]",2021-06-16T05:40:38.000Z,162382203800100
"""Ram Don @ sHhz7d4M9F"" calls 60",2021-06-16T05:40:37.194Z,162382203719400
"""Yash Ivey @ B9MwW3SFN6"" folds",2021-06-16T05:40:34.836Z,162382203483600
"""rngrigged @ IWVZBAadXR"" raises to 60",2021-06-16T05:40:32.527Z,162382203252700
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T05:40:26.435Z,162382202643700
"""Ram Don @ sHhz7d4M9F"" calls 20",2021-06-16T05:40:21.800Z,162382202180100
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T05:40:08.803Z,162382200880400
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:40:06.268Z,162382200626800
"""Yash Ivey @ B9MwW3SFN6"" posts a big blind of 20",2021-06-16T05:40:03.981Z,162382200398209
"""rngrigged @ IWVZBAadXR"" posts a small blind of 10",2021-06-16T05:40:03.981Z,162382200398208
"Your hand is 2C, 4C",2021-06-16T05:40:03.981Z,162382200398206
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (801) | #2 ""Rav @ XpMi8-Ib-h"" (1805) | #3 ""Ram Don @ sHhz7d4M9F"" (1800) | #4 ""RNJesus @ LAdUfqO339"" (2504) | #9 ""rngrigged @ IWVZBAadXR"" (4930) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1160)",2021-06-16T05:40:03.981Z,162382200398201
"-- starting hand #168  (No Limit Texas Hold'em) (dealer: ""RNJesus @ LAdUfqO339"") --",2021-06-16T05:40:03.981Z,162382200398200
-- ending hand #167 --,2021-06-16T05:40:01.065Z,162382200106602
"""Yash Ivey @ B9MwW3SFN6"" collected 50 from pot",2021-06-16T05:40:01.065Z,162382200106601
"Uncalled bet of 20 returned to ""Yash Ivey @ B9MwW3SFN6""",2021-06-16T05:40:01.065Z,162382200106600
"""rngrigged @ IWVZBAadXR"" folds",2021-06-16T05:40:00.261Z,162382200026200
"""RNJesus @ LAdUfqO339"" folds",2021-06-16T05:39:53.979Z,162382199397900
"""Ram Don @ sHhz7d4M9F"" folds",2021-06-16T05:39:52.150Z,162382199215100
"""Rav @ XpMi8-Ib-h"" folds",2021-06-16T05:39:46.615Z,162382198661500
"""Ishaan @ N-9BbwfWRH"" folds",2021-06-16T05:39:43.728Z,162382198372900
"""Yash Ivey @ B9MwW3SFN6"" raises to 40",2021-06-16T05:39:41.171Z,162382198117200
"""rngrigged @ IWVZBAadXR"" posts a big blind of 20",2021-06-16T05:39:30.790Z,162382197079109
"""RNJesus @ LAdUfqO339"" posts a small blind of 10",2021-06-16T05:39:30.790Z,162382197079108
"Your hand is 8D, 3S",2021-06-16T05:39:30.790Z,162382197079106
"Player stacks: #1 ""Ishaan @ N-9BbwfWRH"" (801) | #2 ""Rav @ XpMi8-Ib-h"" (1805) | #3 ""Ram Don @ sHhz7d4M9F"" (1800) | #4 ""RNJesus @ LAdUfqO339"" (2514) | #9 ""rngrigged @ IWVZBAadXR"" (4950) | #10 ""Yash Ivey @ B9MwW3SFN6"" (1130)",2021-06-16T05:39:30.790Z,162382197079101
"-- starting hand #167  (No Limit Texas Hold'em) (dealer: ""Ram Don @ sHhz7d4M9F"") --",2021-06-16T05:39:30.790Z,162382197079100
-- ending hand #166 --,2021-06-16T05:39:24.767Z,162382196476802
"""RNJesus @ LAdUfqO339"" collected 2514 from pot with Pair, Q's (combination: QC, QS, JC, 8D, 7D)",2021-06-16T05:39:24.767Z,162382196476801
"""Ram Don @ sHhz7d4M9F"" collected 1800 from pot with Pair, A's (combination: AD, AC, JC, 8D, 7D)",2021-06-16T05:39:24.767Z,162382196476800
"River: 7D, 8D, 3H, JC [4C]",2021-06-16T05:39:20.743Z,162382196074600
"Turn: 7D, 8D, 3H [JC]",2021-06-16T05:39:16.719Z,162382195672200
